time,input_voltage,el_power
1335.84,3.445,1245.50063719484
1336.84,3.445,1353.52567906152
1337.84,3.445,1251.08897486775
1338.84,3.445,1350.05269636426
1339.84,3.445,1233.03351314855
1340.84,3.445,1343.70230605129
1341.84,3.445,1242.57248915768
1342.84,3.445,1346.08857310016
1343.84,3.445,1236.31847363036
1344.84,3.445,1352.33262447655
1345.84,3.445,1228.01393814719
1346.84,3.445,1354.21765823591
1347.84,3.445,1256.97365410834
1348.84,3.445,1341.59035923875
1349.84,3.445,1237.02143043324
1350.84,3.445,1366.97653808948
1351.84,3.445,1230.93389257413
1352.84,3.445,1351.16787892569
1353.84,3.445,1226.14119042879
1354.84,3.445,1355.1732403927
1355.84,3.445,1247.78960718484
1356.84,3.445,1353.50107698982
1357.84,3.445,1235.03172390934
1358.84,3.445,1352.97027684721
1359.84,3.445,1235.08679981974
1360.84,3.445,1357.0516499131
1361.84,3.445,1226.50619014356
1362.84,3.445,1340.06439359218
1363.84,3.445,1247.17532805914
1364.84,3.445,1368.7882392022
1365.84,3.445,1240.09427791758
1366.84,3.445,1368.30338988775
1367.84,3.445,1250.38365192034
1368.84,3.445,1339.6538908502
1369.84,3.445,1238.82678773125
1370.84,3.445,1349.4978243889
1371.84,3.445,1237.05576234867
1372.84,3.445,1354.97485384278
1373.84,3.445,1226.37390337734
1374.84,3.445,1330.872164422
1375.84,3.445,1212.52690695683
1376.84,3.445,1327.24898200288
1377.84,3.445,1228.53509055847
1378.84,3.445,1342.86710476069
1379.84,3.445,1249.12416658341
1380.84,3.445,1349.06934099897
1381.84,3.445,1241.57904356863
1382.84,3.445,1345.28604337064
1383.84,3.445,1239.24239541088
1384.84,3.445,1355.16030223071
1385.84,3.445,1237.85437619046
1386.84,3.445,1358.68597473918
1387.84,3.445,1239.15970192096
1388.84,3.445,1353.94892403535
1389.84,3.445,1242.27459236257
1390.84,3.445,1366.85944047605
1391.84,3.445,1235.91371908464
1392.84,3.445,1356.3061402872
1393.84,3.445,1243.39102471405
1394.84,3.445,1354.28511034056
1395.84,3.445,1230.33451302621
1396.84,3.445,1360.57476467525
1397.84,3.445,1248.84696123634
1398.84,3.445,1379.4549432536
1399.84,3.445,1248.44246481995
1400.84,3.445,1377.73598556494
1401.84,3.445,1246.2631090257
1402.84,3.445,1349.6484144217
1403.84,3.445,1250.06816906594
1404.84,3.445,1368.90941464665
1405.84,3.445,1233.91262445662
1406.84,3.445,1364.08591822619
1407.84,3.445,1241.55533790939
1408.84,3.445,1345.37874635463
1409.84,3.445,1251.4639943853
1410.84,3.445,1364.13598091161
1411.84,3.445,1251.80695416737
1412.84,3.445,1357.90581026769
1413.84,3.445,1240.01628378984
1414.84,3.445,1350.53002169229
1415.84,3.445,1238.36835021717
1416.84,3.445,1354.31844648878
1417.84,3.445,1236.61442665184
1418.84,3.445,1343.39977917044
1419.84,3.445,1232.99514397338
1420.84,3.445,1371.95124620174
1421.84,3.445,1239.5078406476
1422.84,3.445,1371.4088419255
1423.84,3.445,1243.86393793453
1424.84,3.445,1350.46947744425
1425.84,3.445,1255.22423099406
1426.84,3.445,1354.54362495049
1427.84,3.445,1251.56006455003
1428.84,3.445,1365.13417458739
1429.84,3.445,1243.75681065314
1430.84,3.445,1361.39049274031
1431.84,3.445,1245.59603821438
1432.84,3.445,1356.11519379913
1433.84,3.445,1254.76712224262
1434.84,3.445,1363.81286691486
1435.84,3.445,1258.20247450274
1436.84,3.445,1360.92586682558
1437.84,3.445,1233.84825307909
1438.84,3.445,1358.19043090448
1439.84,3.445,1239.22948963332
1440.84,3.445,1359.96450156597
1441.84,3.445,1228.62176171005
1442.84,3.445,1355.43737092092
1443.84,3.445,1239.71867402718
1444.84,3.445,1353.3396029044
1445.84,3.445,1252.12325653292
1446.84,3.445,1351.31174360105
1447.84,3.445,1246.36344490701
1448.84,3.445,1360.71718255216
1449.84,3.445,1240.02553290945
1450.84,3.445,1355.72659202163
1451.84,3.445,1227.45047671185
1452.84,3.445,1372.63680565844
1453.84,3.445,1234.55619284572
1454.84,3.445,1340.80747454473
1455.84,3.445,1246.29608252591
1456.84,3.445,1342.01589283104
1457.84,3.445,1244.59466115594
1458.84,3.445,1349.45540727705
1459.84,3.445,1242.22690050682
1460.84,3.445,1345.60334905928
1461.84,3.445,1228.5202396477
1462.84,3.445,1350.98250838824
1463.84,3.445,1235.1793834491
1464.84,3.445,1358.34137930346
1465.84,3.445,1241.97703775528
1466.84,3.445,1376.4931836227
1467.84,3.445,1249.4757854839
1468.84,3.445,1353.24485622443
1469.84,3.445,1253.59772673038
1470.84,3.445,1360.24333573652
1471.84,3.445,1234.9952156772
1472.84,3.445,1365.90563076359
1473.84,3.445,1246.58802761691
1474.84,3.445,1355.76885206807
1475.84,3.445,1233.40901846403
1476.84,3.445,1377.96847989796
1477.84,3.445,1250.46639297495
1478.84,3.445,1355.38829683834
1479.84,3.445,1246.70119539967
1480.84,3.445,1349.30517537307
1481.84,3.445,1241.08071335824
1482.84,3.445,1342.0074007449
1483.84,3.445,1228.25315998464
1484.84,3.445,1353.87119167912
1485.84,3.445,1237.08662340423
1486.84,3.445,1357.04044822737
1487.84,3.445,1232.01276554089
1488.84,3.445,1343.65973457946
1489.84,3.445,1230.34984783369
1490.84,3.445,1343.13630062247
1491.84,3.445,1230.06650766558
1492.84,3.445,1364.88302975515
1493.84,3.445,1230.80683695461
1494.84,3.445,1363.63126072409
1495.84,3.445,1244.44628559496
1496.84,3.445,1349.67229411786
1497.84,3.445,1249.14463051388
1498.84,3.445,1349.37666126242
1499.84,3.445,1241.75665746951
1500.84,3.445,1344.82129200161
1501.84,3.445,1243.75509168103
1502.84,3.445,1360.92337476461
1503.84,3.445,1247.13554008977
1504.84,3.445,1353.02366533694
1505.84,3.445,1254.68809681545
1506.84,3.445,1370.08621830185
1507.84,3.445,1241.16914393768
1508.84,3.445,1359.23029261361
1509.84,3.445,1257.81857241516
1510.84,3.445,1356.36831090317
1511.84,3.445,1226.39266444984
1512.84,3.445,1377.46726679697
1513.84,3.445,1244.13765013335
1514.84,3.445,1343.74347311761
1515.84,3.445,1237.03801532585
1516.84,3.445,1342.73926013019
1517.84,3.445,1241.2970112356
1518.84,3.445,1353.0816151014
1519.84,3.445,1244.01414544227
1520.84,3.445,1339.5165047751
1521.84,3.445,1230.09320127526
1522.84,3.445,1343.9881948744
1523.84,3.445,1239.83530099402
1524.84,3.445,1348.14814777493
1525.84,3.445,1222.74987257575
1526.84,3.445,1366.82560311142
1527.84,3.445,1245.69162816899
1528.84,3.445,1339.44917912684
1529.84,3.445,1235.83990339415
1530.84,3.445,1347.79836561564
1531.84,3.445,1250.45668030636
1532.84,3.445,1350.53929358435
1533.84,3.445,1229.4780814309
1534.84,3.445,1350.11299506695
1535.84,3.445,1243.22181908283
1536.84,3.445,1351.60163725042
1537.84,3.445,1237.93287245622
1538.84,3.445,1361.11015061785
1539.84,3.445,1243.70808582665
1540.84,3.445,1338.90698113665
1541.84,3.445,1242.42140126696
1542.84,3.445,1352.96625914923
1543.84,3.445,1245.80988330786
1544.84,3.445,1377.41248966817
1545.84,3.445,1246.01621379933
1546.84,3.445,1353.37855598424
1547.84,3.445,1229.84358131793
1548.84,3.445,1358.87545512058
1549.84,3.445,1238.59851658646
1550.84,3.445,1342.90122916572
1551.84,3.445,1239.69964342888
1552.84,3.445,1348.92056501169
1553.84,3.445,1237.00131006298
1554.84,3.445,1342.2332316171
1555.84,3.445,1214.03969173311
1556.84,3.445,1351.33647881574
1557.84,3.445,1233.5692908945
1558.84,3.445,1347.5916188329
1559.84,3.445,1225.22394849414
1560.84,3.445,1336.52128199566
1561.84,3.445,1206.97296431534
1562.84,3.445,1336.05315207748
1563.84,3.445,1244.72425114915
1564.84,3.445,1345.94966759716
1565.84,3.445,1237.89725900205
1566.84,3.445,1340.42312998474
1567.84,3.445,1233.52831216263
1568.84,3.445,1354.46270578322
1569.84,3.445,1244.97282594796
1570.84,3.445,1362.26159229393
1571.84,3.445,1241.19065893048
1572.84,3.445,1360.74145430233
1573.84,3.445,1252.12354547578
1574.84,3.445,1354.71308977237
1575.84,3.445,1248.72953852817
1576.84,3.445,1337.66757182115
1577.84,3.445,1242.08469171634
1578.84,3.445,1350.1679959857
1579.84,3.445,1241.79460731612
1580.84,3.445,1356.3820578532
1581.84,3.445,1254.96305631899
1582.84,3.445,1345.71660197209
1583.84,3.445,1241.148143218
1584.84,3.445,1350.70761754846
1585.84,3.445,1241.97208746023
1586.84,3.445,1360.96477459776
1587.84,3.445,1264.36126876289
1588.84,3.445,1356.00570915067
1589.84,3.445,1235.09071399589
1590.84,3.445,1348.25249710516
1591.84,3.445,1233.77504602238
1592.84,3.445,1339.66949457502
1593.84,3.445,1227.40467015171
1594.84,3.445,1341.49285901475
1595.84,3.445,1221.07838982562
1596.84,3.445,1338.13576297714
1597.84,3.445,1235.00249075825
1598.84,3.445,1358.90038275688
1599.84,3.445,1246.8705556037
1600.84,3.445,1348.91937691163
1601.84,3.445,1222.24084369415
1602.84,3.445,1351.06204733873
1603.84,3.445,1244.64478649721
1604.84,3.445,1355.58419649735
1605.84,3.445,1248.87161427893
1606.84,3.445,1341.52778286864
1607.84,3.445,1232.80464331006
1608.84,3.445,1362.36924462345
1609.84,3.445,1251.23509920265
1610.84,3.445,1363.79126591201
1611.84,3.445,1239.69889312251
1612.84,3.445,1362.33912081376
1613.84,3.445,1241.65982106106
1614.84,3.445,1344.45226978742
1615.84,3.445,1239.47766148038
1616.84,3.445,1359.78584813617
1617.84,3.445,1231.95834321971
1618.84,3.445,1349.8499472382
1619.84,3.445,1239.303713322
1620.84,3.445,1341.91858043044
1621.84,3.445,1228.23806620175
1622.84,3.445,1353.5076679629
1623.84,3.445,1229.99378074071
1624.84,3.445,1354.47300630908
1625.84,3.445,1239.5554466238
1626.84,3.445,1358.871509787
1627.84,3.445,1231.27079193227
1628.84,3.445,1359.81353840623
1629.84,3.445,1204.41890957511
1630.84,3.445,1331.61329674041
1631.84,3.445,1226.00629335361
1632.84,3.445,1336.27477462577
1633.84,3.445,1215.61045870854
1634.84,3.445,1354.12764796072
1635.84,3.445,1242.34924938891
1636.84,3.445,1343.51040557814
1637.84,3.445,1227.78996429674
1638.84,3.445,1351.98570258984
1639.84,3.445,1225.71571725558
1640.84,3.445,1345.27531430357
1641.84,3.445,1228.91579241849
1642.84,3.445,1336.27289380615
1643.84,3.445,1239.51745907911
1644.84,3.445,1347.63066979736
1645.84,3.445,1243.4405599585
1646.84,3.445,1343.12653458139
1647.84,3.445,1244.05886169391
1648.84,3.445,1366.98577496448
1649.84,3.445,1249.1371741189
1650.84,3.445,1347.31427625656
1651.84,3.445,1237.99029784388
1652.84,3.445,1357.71742098045
1653.84,3.445,1233.03616275782
1654.84,3.445,1365.33737059222
1655.84,3.445,1234.65325934199
1656.84,3.445,1361.44503788436
1657.84,3.445,1235.09740672207
1658.84,3.445,1352.7061692709
1659.84,3.445,1233.54998182677
1660.84,3.445,1337.03048665958
1661.84,3.445,1229.91210140335
1662.84,3.445,1336.88277926018
1663.84,3.445,1240.54645164945
1664.84,3.445,1369.34135514011
1665.84,3.445,1215.35347686805
1666.84,3.445,1363.05178867219
1667.84,3.445,1233.64567386671
1668.84,3.445,1340.08827391479
1669.84,3.445,1213.80953910768
1670.84,3.445,1349.0604502184
1671.84,3.445,1243.27532699714
1672.84,3.445,1360.85770049331
1673.84,3.445,1236.09265025739
1674.84,3.445,1343.53192721493
1675.84,3.445,1223.51702981995
1676.84,3.445,1351.64593684302
1677.84,3.445,1240.42880416736
1678.84,3.445,1356.84031636077
1679.84,3.445,1244.85250876446
1680.84,3.445,1358.11809771656
1681.84,3.445,1213.23523869109
1682.84,3.445,1349.73932739863
1683.84,3.445,1225.66069714565
1684.84,3.445,1372.31571704228
1685.84,3.445,1262.23761578374
1686.84,3.445,1367.28199742821
1687.84,3.445,1254.99527704356
1688.84,3.445,1349.4688637206
1689.84,3.445,1243.47278364886
1690.84,3.445,1356.63595317889
1691.84,3.445,1239.10346207472
1692.84,3.445,1379.05622612522
1693.84,3.445,1206.91002014083
1694.84,3.445,1351.46639047168
1695.84,3.445,1228.1574779166
1696.84,3.445,1358.72916047005
1697.84,3.445,1243.4057743647
1698.84,3.445,1344.30925604158
1699.84,3.445,1236.62383115287
1700.84,3.445,1354.85117154274
1701.84,3.445,1225.1617648289
1702.84,3.445,1338.28487536805
1703.84,3.445,1230.9889381983
1704.84,3.445,1343.37653768598
1705.84,3.445,1231.72976902681
1706.84,3.445,1349.01548160112
1707.84,3.445,1246.61907476387
1708.84,3.445,1358.72139223753
1709.84,3.445,1222.86488301119
1710.84,3.445,1342.26393661749
1711.84,3.445,1247.60807149632
1712.84,3.445,1363.58321671461
1713.84,3.445,1243.95538349876
1714.84,3.445,1362.2508216305
1715.84,3.445,1247.67196665691
1716.84,3.445,1367.19872739504
1717.84,3.445,1256.93054379155
1718.84,3.445,1350.93302724796
1719.84,3.445,1258.64234644616
1720.84,3.445,1361.12309520211
1721.84,3.445,1248.81042080624
1722.84,3.445,1352.23667446585
1723.84,3.445,1245.80618569618
1724.84,3.445,1345.08079185251
1725.84,3.445,1239.74221097816
1726.84,3.445,1341.06472253174
1727.84,3.445,1242.02026395574
1728.84,3.445,1355.91623380762
1729.84,3.445,1248.77387552289
1730.84,3.445,1360.2051544621
1731.84,3.445,1234.33903269215
1732.84,3.445,1350.04246665261
1733.84,3.445,1232.32935421797
1734.84,3.445,1346.26884365367
1735.84,3.445,1217.76594192008
1736.84,3.445,1363.46923876176
1737.84,3.445,1245.27360370021
1738.84,3.445,1355.29506814522
1739.84,3.445,1247.26459527205
1740.84,3.445,1354.17798044902
1741.84,3.445,1227.50675934694
1742.84,3.445,1356.86901881808
1743.84,3.445,1227.49443534976
1744.84,3.445,1330.32446031001
1745.84,3.445,1223.05682992591
1746.84,3.445,1334.34009540876
1747.84,3.445,1228.87689366732
1748.84,3.445,1358.12960487831
1749.84,3.445,1233.26100469927
1750.84,3.445,1355.71458182325
1751.84,3.445,1249.31687333378
1752.84,3.445,1363.41295536487
1753.84,3.445,1231.00267733258
1754.84,3.445,1349.31340919436
1755.84,3.445,1234.0528968642
1756.84,3.445,1362.24577846948
1757.84,3.445,1258.67992718551
1758.84,3.445,1378.80348434548
1759.84,3.445,1244.60289283514
1760.84,3.445,1369.40659557708
1761.84,3.445,1228.10112162343
1762.84,3.445,1349.03905166755
1763.84,3.445,1243.89660983107
1764.84,3.445,1341.05384411204
1765.84,3.445,1244.01996814514
1766.84,3.445,1350.57277889487
1767.84,3.445,1237.31744714131
1768.84,3.445,1352.0676556824
1769.84,3.445,1230.08232986379
1770.84,3.445,1358.83922999111
1771.84,3.445,1236.95385485025
1772.84,3.445,1353.41666000501
1773.84,3.445,1224.64910075609
1774.84,3.445,1370.55677537897
1775.84,3.445,1231.4832235786
1776.84,3.445,1352.70449702763
1777.84,3.445,1243.12931677352
1778.84,3.445,1359.28463058832
1779.84,3.445,1242.2461402383
1780.84,3.445,1358.37396035205
1781.84,3.445,1243.98309612676
1782.84,3.445,1350.86007820581
1783.84,3.445,1250.1008336759
1784.84,3.445,1357.79522249395
1785.84,3.445,1242.20552612409
1786.84,3.445,1343.59740633629
1787.84,3.445,1224.86641050319
1788.84,3.445,1353.67996750167
1789.84,3.445,1238.99245551786
1790.84,3.445,1351.16890248437
1791.84,3.445,1238.01089884808
1792.84,3.445,1344.83989939826
1793.84,3.445,1243.96978758662
1794.84,3.445,1339.52593266886
1795.84,3.445,1235.25869083209
1796.84,3.445,1343.00858924697
1797.84,3.445,1244.54068570659
1798.84,3.445,1378.54675419531
1799.84,3.445,1242.18422145949
1800.84,3.445,1359.30018418884
1801.84,3.445,1228.7117834399
1802.84,3.445,1354.28296623878
1803.84,3.445,1237.10453368612
1804.84,3.445,1359.76527500598
1805.84,3.445,1234.00737844638
1806.84,3.445,1345.37525842006
1807.84,3.445,1221.36792086846
1808.84,3.445,1352.39221040706
1809.84,3.445,1231.35840526854
1810.84,3.445,1362.10148409286
1811.84,3.445,1239.32271764095
1812.84,3.445,1367.96696015582
1813.84,3.445,1236.23024747648
1814.84,3.445,1350.20152912646
1815.84,3.445,1226.60423556862
1816.84,3.445,1352.18550063516
1817.84,3.445,1231.57502145688
1818.84,3.445,1371.92159262549
1819.84,3.445,1233.94737110737
1820.84,3.445,1354.3009838237
1821.84,3.445,1231.23289729617
1822.84,3.445,1340.96103378099
1823.84,3.445,1236.99620825741
1824.84,3.445,1368.97688822571
1825.84,3.445,1225.1391303443
1826.84,3.445,1361.30024362364
1827.84,3.445,1237.11433845028
1828.84,3.445,1371.94967603651
1829.84,3.445,1243.66069128386
1830.84,3.445,1362.37445409636
1831.84,3.445,1230.15139805866
1832.84,3.445,1358.90571753936
1833.84,3.445,1236.55620706197
1834.84,3.445,1345.89322037155
1835.84,3.445,1236.04209970604
1836.84,3.445,1351.78303361253
1837.84,3.445,1228.9756424006
1838.84,3.445,1350.33563353347
1839.84,3.445,1245.90533073117
1840.84,3.445,1365.44387241628
1841.84,3.445,1238.95885687362
1842.84,3.445,1366.63196305842
1843.84,3.445,1248.46519634576
1844.84,3.445,1355.10769150142
1845.84,3.445,1216.22257209725
1846.84,3.445,1370.2323892935
1847.84,3.445,1227.86832620226
1848.84,3.445,1342.56805932048
1849.84,3.445,1244.66728195118
1850.84,3.445,1351.72231079715
1851.84,3.445,1226.54606574622
1852.84,3.445,1345.49706236728
1853.84,3.445,1222.60867637987
1854.84,3.445,1352.51538444911
1855.84,3.445,1233.67399852087
1856.84,3.445,1356.22947899911
1857.84,3.445,1254.06723763239
1858.84,3.445,1359.42281721499
1859.84,3.445,1252.36460304577
1860.84,3.445,1369.2162216385
1861.84,3.445,1239.53845165624
1862.84,3.445,1354.68539551572
1863.84,3.445,1249.44615943513
1864.84,3.445,1346.11175605849
1865.84,3.445,1242.44657199909
1866.84,3.445,1348.19143694441
1867.84,3.445,1257.95292350423
1868.84,3.445,1355.97947930614
1869.84,3.445,1240.75364573651
1870.84,3.445,1348.58137281842
1871.84,3.445,1236.94743625311
1872.84,3.445,1356.57883923422
1873.84,3.445,1232.47868004378
1874.84,3.445,1355.00297010891
1875.84,3.445,1223.04511655106
1876.84,3.445,1369.32405779192
1877.84,3.445,1243.20586654213
1878.84,3.445,1366.13704583977
1879.84,3.445,1213.60640379194
1880.84,3.445,1327.03762240321
1881.84,3.445,1228.04346040571
1882.84,3.445,1346.85277251458
1883.84,3.445,1240.75652526336
1884.84,3.445,1362.53369118769
1885.84,3.445,1248.02397003235
1886.84,3.445,1346.01825334547
1887.84,3.445,1228.61226892658
1888.84,3.445,1362.12616056482
1889.84,3.445,1219.42114192524
1890.84,3.445,1342.65379569728
1891.84,3.445,1226.10465947158
1892.84,3.445,1359.18344970035
1893.84,3.445,1231.75902267167
1894.84,3.445,1348.66685304994
1895.84,3.445,1228.22018965305
1896.84,3.445,1362.54024222623
1897.84,3.445,1259.65512766364
1898.84,3.445,1372.27204142124
1899.84,3.445,1250.05006721275
1900.84,3.445,1352.41485136436
1901.84,3.445,1223.6286883743
1902.84,3.445,1363.04624351044
1903.84,3.445,1241.27902918682
1904.84,3.445,1373.14460177166
1905.84,3.445,1225.03950913652
1906.84,3.445,1361.48435299929
1907.84,3.445,1241.43861921149
1908.84,3.445,1337.42563224473
1909.84,3.445,1234.95575252684
1910.84,3.445,1345.91667246064
1911.84,3.445,1240.74996260909
1912.84,3.445,1354.8491355002
1913.84,3.445,1218.89975558441
1914.84,3.445,1356.97363733081
1915.84,3.445,1225.54458399047
1916.84,3.445,1358.78249638647
1917.84,3.445,1239.77439299693
1918.84,3.445,1351.17512681892
1919.84,3.445,1241.25696246991
1920.84,3.445,1342.26162783985
1921.84,3.445,1239.52412079232
1922.84,3.445,1356.66497257044
1923.84,3.445,1229.54578633115
1924.84,3.445,1372.70198045265
1925.84,3.445,1248.82613048688
1926.84,3.445,1366.24922409559
1927.84,3.445,1228.95312125191
1928.84,3.445,1345.47829855565
1929.84,3.445,1235.641494336
1930.84,3.445,1370.63060855249
1931.84,3.445,1238.49593396093
1932.84,3.445,1360.54898537663
1933.84,3.445,1233.87921009626
1934.84,3.445,1364.62202690249
1935.84,3.445,1236.5846317249
1936.84,3.445,1353.82235013648
1937.84,3.445,1243.00934717154
1938.84,3.445,1359.39967142954
1939.84,3.445,1246.85973938503
1940.84,3.445,1361.81531542408
1941.84,3.445,1223.82099572919
1942.84,3.445,1330.76574586724
1943.84,3.445,1224.2806462085
1944.84,3.445,1348.40068095054
1945.84,3.445,1231.67614904855
1946.84,3.445,1347.50924928893
1947.84,3.445,1233.84539693488
1948.84,3.445,1332.88532419696
1949.84,3.445,1217.70609697123
1950.84,3.445,1338.67014417506
1951.84,3.445,1217.03786846659
1952.84,3.445,1335.20455433824
1953.84,3.445,1243.21690294307
1954.84,3.445,1341.45988131415
1955.84,3.445,1217.78979992269
1956.84,3.445,1343.29806899695
1957.84,3.445,1228.81829574511
1958.84,3.445,1338.87185073057
1959.84,3.445,1239.02535199997
1960.84,3.445,1372.40685939774
1961.84,3.445,1233.02680297948
1962.84,3.445,1347.56462030808
1963.84,3.445,1241.84676249444
1964.84,3.445,1343.8806358384
1965.84,3.445,1222.39331086421
1966.84,3.445,1348.92701993028
1967.84,3.445,1233.15632353678
1968.84,3.445,1348.399745563
1969.84,3.445,1232.24068052352
1970.84,3.445,1350.59281281002
1971.84,3.445,1242.55308933747
1972.84,3.445,1354.01670964008
1973.84,3.445,1229.23916889812
1974.84,3.445,1343.39914830921
1975.84,3.445,1227.61386019387
1976.84,3.445,1354.87025100547
1977.84,3.445,1217.74014426503
1978.84,3.445,1362.22011630651
1979.84,3.445,1229.44912104994
1980.84,3.445,1359.85847261182
1981.84,3.445,1239.66904203957
1982.84,3.445,1350.33012412752
1983.84,3.445,1231.59499140101
1984.84,3.445,1356.7602758124
1985.84,3.445,1222.03724086072
1986.84,3.445,1362.27153220031
1987.84,3.445,1218.05173255431
1988.84,3.445,1349.99460337596
1989.84,3.445,1221.0937207968
1990.84,3.445,1354.99786001941
1991.84,3.445,1244.93397617726
1992.84,3.445,1354.05971877609
1993.84,3.445,1244.45550999415
1994.84,3.445,1366.78755948681
1995.84,3.445,1224.27433292729
1996.84,3.445,1346.40649446453
1997.84,3.445,1245.28345308984
1998.84,3.445,1365.41579657134
1999.84,3.445,1242.33523133616
2000.84,3.445,1362.17298033269
2001.84,3.445,1222.69338775139
2002.84,3.445,1355.64798138029
2003.84,3.445,1219.36542323197
2004.84,3.445,1359.06140199393
2005.84,3.445,1239.26175847654
2006.84,3.445,1364.22035985709
2007.84,3.445,1245.82765088384
2008.84,3.445,1349.54399947722
2009.84,3.445,1223.18565272195
2010.84,3.445,1329.76809605977
2011.84,3.445,1242.85775760313
2012.84,3.445,1353.95235933561
2013.84,3.445,1226.27910281947
2014.84,3.445,1353.29226201059
2015.84,3.445,1225.27784503049
2016.84,3.445,1348.00342900999
2017.84,3.445,1255.07076085783
2018.84,3.445,1341.95830623314
2019.84,3.445,1240.51864614716
2020.84,3.445,1336.04226143637
2021.84,3.445,1239.89324219293
2022.84,3.445,1347.48701334383
2023.84,3.445,1239.6509130264
2024.84,3.445,1361.27082973665
2025.84,3.445,1217.59522582152
2026.84,3.445,1351.22852392625
2027.84,3.445,1237.77402857662
2028.84,3.445,1348.19541464854
2029.84,3.445,1244.23316438228
2030.84,3.445,1342.73696691883
2031.84,3.445,1234.96995923357
2032.84,3.445,1353.46526951056
2033.84,3.445,1235.22244592978
2034.84,3.445,1336.03490003448
2035.84,3.445,1243.17969851063
2036.84,3.445,1337.30540072136
2037.84,3.445,1246.22048893226
2038.84,3.445,1350.45275488127
2039.84,3.445,1235.00989446542
2040.84,3.445,1348.71956618115
2041.84,3.445,1213.860632797
2042.84,3.445,1360.03790505649
2043.84,3.445,1225.60129919821
2044.84,3.445,1338.71922434434
2045.84,3.445,1235.11950904432
2046.84,3.445,1332.40396196273
2047.84,3.445,1228.1710474794
2048.84,3.445,1361.68506234244
2049.84,3.445,1245.29525694906
2050.84,3.445,1355.32699180609
2051.84,3.445,1217.23136560614
2052.84,3.445,1342.5973986762
2053.84,3.445,1240.03043693069
2054.84,3.445,1339.41499109856
2055.84,3.445,1218.24756386508
2056.84,3.445,1357.17378915019
2057.84,3.445,1241.76281693103
2058.84,3.445,1358.35944701459
2059.84,3.445,1240.41600485502
2060.84,3.445,1356.16372919149
2061.84,3.445,1243.80756043609
2062.84,3.445,1337.51511116375
2063.84,3.445,1224.76562038564
2064.84,3.445,1352.05432407306
2065.84,3.445,1234.26670483932
2066.84,3.445,1366.48576667188
2067.84,3.445,1241.47409839688
2068.84,3.445,1349.46923077063
2069.84,3.445,1236.8481021039
2070.84,3.445,1336.92850624795
2071.84,3.445,1235.80923093047
2072.84,3.445,1355.27190229003
2073.84,3.445,1243.95599160534
2074.84,3.445,1364.00473160538
2075.84,3.445,1234.86991517899
2076.84,3.445,1348.25171060498
2077.84,3.445,1223.00484467421
2078.84,3.445,1332.84548851838
2079.84,3.445,1228.7249675349
2080.84,3.445,1348.91711476186
2081.84,3.445,1231.30307871595
2082.84,3.445,1335.66697723744
2083.84,3.445,1237.2359066408
2084.84,3.445,1360.58497246712
2085.84,3.445,1227.19248582037
2086.84,3.445,1329.63608575169
2087.84,3.445,1230.87339564927
2088.84,3.445,1355.29600537899
2089.84,3.445,1204.92941376405
2090.84,3.445,1351.69715649695
2091.84,3.445,1232.69788943772
2092.84,3.445,1362.32782161102
2093.84,3.445,1227.29403645309
2094.84,3.445,1353.81947356312
2095.84,3.445,1236.35141951227
2096.84,3.445,1342.95858362846
2097.84,3.445,1209.38093354666
2098.84,3.445,1339.9313670412
2099.84,3.445,1242.95918571514
2100.84,3.445,1352.42518421633
2101.84,3.445,1247.62808495083
2102.84,3.445,1352.3658045914
2103.84,3.445,1239.55567055983
2104.84,3.445,1355.10305027854
2105.84,3.445,1237.6297143281
2106.84,3.445,1357.09243080855
2107.84,3.445,1206.26249350461
2108.84,3.445,1350.57978535434
2109.84,3.445,1228.63215067489
2110.84,3.445,1370.10479559131
2111.84,3.445,1224.48510205068
2112.84,3.445,1333.52439025811
2113.84,3.445,1232.73930830861
2114.84,3.445,1353.99903941432
2115.84,3.445,1232.4349507755
2116.84,3.445,1353.10547132181
2117.84,3.445,1237.08275332218
2118.84,3.445,1328.71994348876
2119.84,3.445,1378.73098245446
2120.84,3.445,1220.4871988845
2121.84,3.445,1328.78975897711
2122.84,3.445,1218.1940052616
2123.84,3.445,1349.97183842717
2124.84,3.445,1232.52342253643
2125.84,3.445,1346.28016268486
2126.84,3.445,1239.50938568113
2127.84,3.445,1345.31985165694
2128.84,3.445,1237.45631914474
2129.84,3.445,1366.61929870404
2130.84,3.445,1226.62818485954
2131.84,3.445,1346.37923573251
2132.84,3.445,1214.62363465918
2133.84,3.445,1359.79591876912
2134.84,3.445,1235.96250393791
2135.84,3.445,1364.9800818275
2136.84,3.445,1231.62837861842
2137.84,3.445,1345.61951284138
2138.84,3.445,1225.53806350429
2139.84,3.445,1355.72330350748
2140.84,3.445,1225.42819527638
2141.84,3.445,1369.88917297858
2142.84,3.445,1219.3143381686
2143.84,3.445,1341.70492103292
2144.84,3.445,1225.06660945028
2145.84,3.445,1336.65355755885
2146.84,3.445,1236.29263563136
2147.84,3.445,1343.93073370742
2148.84,3.445,1220.26276782786
2149.84,3.445,1343.07815409271
2150.84,3.445,1209.68293601876
2151.84,3.445,1338.52033718426
2152.84,3.445,1213.62459393176
2153.84,3.445,1339.7463706384
2154.84,3.445,1227.25675232603
2155.84,3.445,1322.3571163609
2156.84,3.445,1216.53313538875
2157.84,3.445,1341.80409096647
