time,input_voltage,el_power,input_voltage_ex_20.csv,el_power_ex_20.csv,input_voltage_ex_21.csv,el_power_ex_21.csv,input_voltage_ex_24.csv,el_power_ex_24.csv,input_voltage_ex_9.csv,el_power_ex_9.csv,input_voltage_ex_23.csv,el_power_ex_23.csv
3595.0,,,5.0,1543.008737996775,3.346153846153846,1482.399009429377,6.248332097850259,1982.906629896103,,,6.257177033492822,2019.8697675007202
3596.0,,,5.0,1541.7628872429973,3.3076923076923075,1480.8507171839663,6.250926612305411,1984.1488120744473,,,6.261363636363636,2021.7916868835982
3597.0,,,5.0,1540.51703648922,3.269230769230769,1479.3024249385553,6.253521126760562,1985.3909942527919,,,6.265550239234448,2023.7136062664758
3598.0,,,4.963636363636364,1537.1249148047023,3.230769230769231,1477.7541326931446,6.256115641215715,1986.6331764311365,,,6.269736842105262,2025.635525649354
3599.0,,,4.927272727272728,1533.7327931201846,3.1923076923076925,1476.2058404477339,6.258710155670866,1987.8753586094808,,,6.2739234449760755,2027.5574450322317
3600.0,,,4.890909090909091,1530.340671435667,3.1538461538461537,1474.6575482023231,6.261304670126019,1989.1175407878254,,,6.278110047846889,2029.4793644151096
3601.0,,,4.8545454545454545,1526.9485497511494,3.115384615384615,1473.1092559569124,6.26389918458117,1990.35972296617,,,6.2822966507177025,2031.4012837979874
3602.0,,,4.818181818181818,1523.5564280666317,3.0769230769230766,1471.5609637115015,6.266493699036323,1991.6019051445144,,,6.286483253588516,2033.3232031808652
3603.0,,,4.781818181818182,1520.164306382114,3.0384615384615383,1470.0126714660908,6.269088213491474,1992.844087322859,,,6.2906698564593295,2035.245122563743
3604.0,,,4.745454545454545,1516.7721846975965,3.0,1468.46437922068,6.271682727946626,1994.0862695012033,,,6.294856459330143,2037.1670419466209
3605.0,,,4.709090909090909,1513.3800630130788,3.0,1466.6610268310205,6.274277242401778,1995.328451679548,,,6.2990430622009566,2039.0889613294987
3606.0,,,4.672727272727273,1509.9879413285612,3.0,1464.8576744413608,6.27687175685693,1996.5706338578925,,,6.303229665071769,2041.0108807123765
3607.0,,,4.636363636363637,1506.5958196440436,3.0,1463.0543220517013,6.279466271312082,1997.8128160362369,,,6.307416267942583,2042.9328000952544
3608.0,,,4.6,1503.203697959526,3.0,1461.2509696620416,6.282060785767234,1999.0549982145815,,,6.311602870813396,2044.8547194781322
3609.0,,,4.5636363636363635,1499.8115762750083,3.0,1459.447617272382,6.284655300222386,2000.2971803929258,,,6.31578947368421,2046.77663886101
3610.0,,,4.527272727272727,1496.4194545904907,3.0,1457.6442648827226,6.287249814677538,2001.5393625712704,,,6.31578947368421,2036.6458356182438
3611.0,,,4.490909090909091,1493.027332905973,3.0,1455.840912493063,6.28984432913269,2002.781544749615,,,6.31578947368421,2026.5150323754774
3612.0,,,4.454545454545455,1489.6352112214554,3.0,1454.0375601034034,6.292438843587842,2004.0237269279594,,,6.31578947368421,2016.3842291327112
3613.0,,,4.418181818181818,1486.2430895369378,3.0,1452.2342077137437,6.2950333580429945,2005.265909106304,,,6.31578947368421,2006.253425889945
3614.0,,,4.381818181818182,1482.8509678524201,3.0,1450.4308553240842,6.297627872498146,2006.5080912846486,,,6.31578947368421,1996.1226226471788
3615.0,,,4.345454545454546,1479.4588461679025,3.0,1448.6275029344247,6.300222386953298,2007.750273462993,,,6.31578947368421,1985.9918194044126
3616.0,,,4.309090909090909,1476.0667244833849,3.0,1446.824150544765,6.30281690140845,2008.9924556413375,,,6.31578947368421,1975.8610161616461
3617.0,,,4.2727272727272725,1472.6746027988672,3.0,1445.0207981551055,6.305411415863602,2010.2346378196821,,,6.31578947368421,1965.73021291888
3618.0,,,4.236363636363636,1469.2824811143496,3.0,1443.2174457654457,6.308005930318754,2011.4768199980265,,,6.31578947368421,1975.8874582673725
3619.0,,,4.2,1465.890359429832,3.0,1441.4140933757863,6.310600444773906,2012.719002176371,,,6.31578947368421,1986.0447036158648
3620.0,,,4.163636363636364,1462.4982377453143,3.0,1439.6107409861268,6.313194959229058,2013.9611843547154,,,6.31578947368421,1996.2019489643574
3621.0,,,4.127272727272727,1459.1061160607967,3.0,1437.807388596467,6.31578947368421,2015.20336653306,,,6.31578947368421,2006.35919431285
3622.0,,,4.090909090909091,1455.713994376279,3.0,1436.0040362068075,6.31578947368421,2016.1358638338013,,,6.31578947368421,2016.5164396613425
3623.0,,,4.054545454545455,1452.3218726917614,3.0,1434.2006838171478,6.31578947368421,2017.0683611345428,,,6.31578947368421,2026.673685009835
3624.0,,,4.0181818181818185,1448.9297510072438,3.0,1432.3973314274883,6.31578947368421,2018.000858435284,,,6.31578947368421,2036.8309303583274
3625.0,,,3.981818181818182,1445.5376293227262,3.0,1430.5939790378288,6.31578947368421,2018.9333557360253,,,6.31578947368421,2046.98817570682
3626.0,,,3.9454545454545453,1442.1455076382085,3.0,1428.790626648169,6.31578947368421,2019.8658530367668,,,6.31578947368421,2057.1454210553125
3627.0,,,3.909090909090909,1438.753385953691,3.0,1426.9872742585096,6.31578947368421,2020.798350337508,,,6.31578947368421,2067.302666403805
3628.0,,,3.872727272727273,1435.3612642691733,3.0,1425.18392186885,6.31578947368421,2021.7308476382493,,,6.31578947368421,2077.4599117522976
3629.0,,,3.8363636363636364,1431.9691425846556,3.0,1423.3805694791904,6.31578947368421,2022.6633449389908,,,6.31578947368421,2087.61715710079
3630.0,,,3.8,1428.577020900138,3.0,1421.577217089531,6.31578947368421,2023.595842239732,,,6.3203661327231115,2088.7181301149058
3631.0,,,3.7636363636363637,1425.1848992156204,3.0,1419.7738646998712,6.31578947368421,2024.5283395404733,,,6.324942791762013,2089.819103129021
3632.0,,,3.7272727272727275,1421.7927775311027,3.0,1417.9705123102117,6.31578947368421,2025.4608368412148,,,6.329519450800914,2090.920076143137
3633.0,,,3.690909090909091,1418.400655846585,3.0,1416.167159920552,6.31578947368421,2026.393334141956,,,6.334096109839816,2092.021049157253
3634.0,,,3.6545454545454543,1415.0085341620675,3.0,1414.3638075308925,6.31578947368421,2027.3258314426973,,,6.338672768878718,2093.1220221713684
3635.0,,,3.618181818181818,1411.6164124775498,3.0,1412.560455141233,6.31578947368421,2028.2583287434388,,,6.34324942791762,2094.2229951854843
3636.0,,,3.581818181818182,1408.2242907930322,3.0,1410.7571027515733,6.31578947368421,2029.19082604418,,,6.347826086956521,2095.3239681995997
3637.0,,,3.5454545454545454,1404.8321691085146,3.0,1408.9537503619138,6.319331983805667,2031.98130168981,,,6.352402745995422,2096.4249412137156
3638.0,,,3.5090909090909093,1401.440047423997,3.0,1407.150397972254,6.322874493927125,2034.7717773354398,,,6.356979405034324,2097.5259142278314
3639.0,,,3.4727272727272727,1398.0479257394793,3.0,1405.3470455825945,6.326417004048582,2037.5622529810696,,,6.361556064073226,2098.626887241947
3640.0,,,3.4363636363636365,1394.6558040549617,3.0,1403.543693192935,6.3299595141700395,2040.3527286266992,,,6.366132723112128,2099.7278602560627
3641.0,,,3.4000000000000004,1391.263682370444,3.0,1401.7403408032753,6.333502024291497,2043.143204272329,,,6.370709382151029,2100.8288332701786
3642.0,,,3.3636363636363638,1387.8715606859264,3.0,1399.9369884136158,6.3370445344129545,2045.933679917959,,,6.375286041189931,2101.929806284294
3643.0,,,3.327272727272727,1384.4794390014088,3.0,1398.1336360239561,6.340587044534412,2048.7241555635887,,,6.379862700228832,2103.03077929841
3644.0,,,3.290909090909091,1381.0873173168911,3.0,1396.3302836342966,6.344129554655869,2051.5146312092184,,,6.384439359267734,2104.131752312526
3645.0,,,3.254545454545455,1377.6951956323735,3.0,1394.5269312446371,6.347672064777328,2054.3051068548484,,,6.389016018306636,2105.2327253266412
3646.0,,,3.2181818181818183,1374.3030739478559,3.0,1392.7235788549774,6.351214574898785,2057.095582500478,,,6.393592677345537,2106.333698340757
3647.0,,,3.1818181818181817,1370.9109522633382,3.0,1390.920226465318,6.354757085020243,2059.886058146108,,,6.398169336384439,2107.434671354873
3648.0,,,3.1454545454545455,1367.5188305788206,3.0,1389.1168740756582,6.3582995951417,2062.6765337917377,,,6.4027459954233406,2108.5356443689884
3649.0,,,3.1090909090909093,1364.126708894303,3.0,1387.3135216859987,6.3618421052631575,2065.467009437368,,,6.407322654462242,2109.6366173831043
3650.0,,,3.0727272727272728,1360.7345872097853,3.0,1385.5101692963392,6.365384615384615,2068.2574850829974,,,6.411899313501143,2110.7375903972197
3651.0,,,3.036363636363636,1357.3424655252677,3.0,1383.7068169066795,6.368927125506072,2071.047960728627,,,6.416475972540045,2111.8385634113356
3652.0,,,3.0,1353.95034384075,3.0,1381.90346451702,6.37246963562753,2073.838436374257,,,6.421052631578947,2112.9395364254515
3653.0,,,3.0,1352.1390237868175,3.0,1380.1001121273603,6.376012145748987,2076.6289120198867,,,6.425629290617849,2114.040509439567
3654.0,,,3.0,1350.3277037328849,3.0,1378.2967597377008,6.379554655870445,2079.4193876655168,,,6.4302059496567505,2115.141482453683
3655.0,,,3.0,1348.5163836789523,3.0,1376.4934073480413,6.383097165991902,2082.2098633111464,,,6.434782608695651,2116.2424554677987
3656.0,,,3.0,1346.7050636250194,3.0,1374.6900549583816,6.38663967611336,2085.000338956776,,,6.439359267734553,2117.343428481914
3657.0,,,3.0,1344.8937435710868,3.0,1372.886702568722,6.390182186234817,2087.790814602406,,,6.443935926773455,2118.44440149603
3658.0,,,3.0,1343.0824235171542,3.0,1371.0833501790623,6.393724696356275,2090.5812902480357,,,6.448512585812357,2119.545374510146
3659.0,,,3.0,1341.2711034632216,3.0,1369.2799977894028,6.397267206477732,2093.3717658936657,,,6.453089244851258,2120.6463475242613
3660.0,,,3.0,1339.459783409289,3.0,1367.4766453997431,6.4008097165991895,2096.1622415392953,,,6.45766590389016,2121.747320538377
3661.0,,,3.0,1337.6484633553564,3.0,1365.6732930100836,6.404352226720647,2098.9527171849254,,,6.462242562929061,2122.8482935524926
3662.0,,,3.0,1335.8371433014236,3.0,1363.8699406204241,6.407894736842104,2101.743192830555,,,6.466819221967963,2123.9492665666085
3663.0,,,3.0,1334.025823247491,3.0,1362.0665882307644,6.411437246963563,2104.5336684761846,,,6.471395881006865,2125.0502395807243
3664.0,,,3.0,1332.2145031935584,3.0,1360.263235841105,6.41497975708502,2107.3241441218147,,,6.475972540045766,2126.1512125948398
3665.0,,,3.0,1330.4031831396258,3.0,1358.4598834514454,6.418522267206478,2110.1146197674443,,,6.480549199084668,2127.2521856089556
3666.0,,,3.0,1328.5918630856931,3.0,1356.6565310617857,6.422064777327935,2112.9050954130744,,,6.48512585812357,2128.3531586230715
3667.0,,,3.0,1326.7805430317605,3.0,1354.8531786721262,6.425607287449393,2115.695571058704,,,6.489702517162471,2129.454131637187
3668.0,,,3.0,1324.969222977828,3.0,1353.0498262824665,6.42914979757085,2118.486046704334,,,6.494279176201372,2130.555104651303
3669.0,,,3.0,1323.157902923895,3.0,1351.246473892807,6.4326923076923075,2121.2765223499637,,,6.498855835240274,2131.6560776654187
3670.0,,,3.0,1321.3465828699625,3.0,1349.4431215031473,6.436234817813765,2124.0669979955933,,,6.503432494279176,2132.757050679534
3671.0,,,3.0,1319.53526281603,3.0,1347.6397691134878,6.439777327935222,2126.8574736412234,,,6.508009153318078,2133.85802369365
3672.0,,,3.0,1317.7239427620973,3.0,1345.8364167238283,6.44331983805668,2129.647949286853,,,6.5125858123569795,2134.9589967077654
3673.0,,,3.0,1315.9126227081647,3.0,1344.0330643341686,6.446862348178137,2132.438424932483,,,6.5171624713958805,2136.0599697218813
3674.0,,,3.0,1314.101302654232,3.0,1342.229711944509,6.450404858299595,2135.2289005781126,,,6.521739130434782,2137.160942735997
3675.0,,,3.0,1312.2899826002995,3.0,1340.4263595548496,6.453947368421052,2138.0193762237423,,,6.526315789473684,2138.2619157501126
3676.0,,,3.0,1310.4786625463666,3.0,1338.6230071651898,6.45748987854251,2140.8098518693723,,,6.530892448512586,2139.3628887642285
3677.0,,,3.0,1308.667342492434,3.0,1336.8196547755304,6.461032388663967,2143.600327515002,,,6.535469107551488,2140.4638617783444
3678.0,,,3.0,1306.8560224385014,3.0,1335.0163023858706,6.464574898785425,2146.390803160632,,,6.540045766590389,2141.56483479246
3679.0,,,3.0,1305.0447023845688,3.0,1333.2129499962111,6.468117408906882,2149.1812788062616,,,6.54462242562929,2142.6658078065757
3680.0,,,3.0,1303.2333823306362,3.0,1331.4095976065514,6.47165991902834,2151.9717544518917,,,6.549199084668192,2143.7667808206916
3681.0,,,3.0,1301.4220622767036,3.0,1329.606245216892,6.475202429149798,2154.7622300975213,,,6.553775743707094,2144.867753834807
3682.0,,,3.0,1299.6107422227708,3.0,1327.8028928272324,6.478744939271255,2157.552705743151,,,6.558352402745995,2145.968726848923
3683.0,,,3.0,1297.7994221688382,3.0,1325.9995404375727,6.482287449392713,2160.343181388781,,,6.562929061784897,2147.0696998630387
3684.0,,,3.0,1295.9881021149056,3.0,1324.1961880479132,6.48582995951417,2163.1336570344106,,,6.567505720823799,2148.170672877154
3685.0,,,3.0,1294.176782060973,3.0,1322.3928356582537,6.489372469635628,2165.9241326800407,,,6.5720823798627,2149.27164589127
3686.0,,,3.0,1292.3654620070404,3.0,1320.589483268594,6.492914979757085,2168.7146083256703,,,6.576659038901602,2150.3726189053855
3687.0,,,3.0,1290.5541419531078,3.0,1318.7861308789345,6.4964574898785425,2171.5050839713003,,,6.581235697940503,2151.4735919195014
3688.0,,,3.0,1288.742821899175,3.0,1316.9827784892748,6.5,2174.29555961693,,,6.585812356979405,2152.5745649336172
3689.0,,,3.0,1286.9315018452423,3.0,1315.1794260996153,6.5035425101214575,2177.0860352625596,,,6.590389016018307,2153.6755379477327
3690.0,,,3.0,1285.1201817913097,3.0,1313.3760737099556,6.507085020242915,2179.8765109081896,,,6.5949656750572085,2154.7765109618485
3691.0,,,3.0,1283.3088617373771,3.0,1311.572721320296,6.510627530364372,2182.6669865538192,,,6.59954233409611,2155.8774839759644
3692.0,,,3.0,1281.4975416834445,3.0,1309.7693689306366,6.51417004048583,2185.4574621994493,,,6.604118993135011,2156.97845699008
3693.0,,,3.0,1279.686221629512,3.0,1307.9660165409769,6.517712550607287,2188.247937845079,,,6.608695652173913,2158.0794300041957
3694.0,,,3.0,1277.8749015755793,3.0,1306.1626641513174,6.521255060728745,2191.038413490709,,,6.613272311212815,2159.1804030183116
3695.0,,,3.0,1276.0635815216465,3.0,1304.3593117616579,6.524797570850202,2193.8288891363386,,,6.617848970251717,2160.281376032427
3696.0,,,3.0,1274.2522614677139,3.0,1302.5559593719981,6.52834008097166,2196.619364781968,,,6.622425629290618,2161.382349046543
3697.0,,,3.0,1272.4409414137813,3.0,1300.7526069823386,6.531882591093117,2199.4098404275983,,,6.627002288329519,2162.483322060659
3698.0,,,3.0,1270.6296213598487,3.0,1298.949254592679,6.535425101214575,2202.200316073228,,,6.631578947368421,2163.584295074774
3699.0,,,3.0,1268.818301305916,3.0,1297.1459022030194,6.538967611336033,2204.990791718858,,,6.636155606407323,2164.68526808889
3700.0,,,3.0,1267.0069812519835,3.0,1295.3425498133597,6.54251012145749,2207.7812673644876,,,6.640732265446225,2165.7862411030055
3701.0,,,3.0,1265.1956611980509,3.0,1293.5391974237002,6.546052631578948,2210.5717430101176,,,6.645308924485126,2166.8872141171214
3702.0,,,3.0,1263.384341144118,3.0,1291.7358450340407,6.549595141700405,2213.3622186557473,,,6.649885583524028,2167.9881871312373
3703.0,,,3.0,1261.5730210901854,3.0,1289.932492644381,6.553137651821863,2216.152694301377,,,6.654462242562929,2169.0891601453527
3704.0,,,3.0,1259.7617010362528,3.0,1288.1291402547215,6.55668016194332,2218.943169947007,,,6.659038901601831,2170.1901331594686
3705.0,,,3.0,1257.9503809823202,3.0,1286.325787865062,6.560222672064778,2221.7336455926365,,,6.663615560640732,2171.2911061735845
3706.0,,,3.0,1256.1390609283876,3.0,1284.5224354754023,6.563765182186235,2224.5241212382666,,,6.668192219679634,2172.3920791877
3707.0,,,3.0,1254.327740874455,3.0,1282.7190830857428,6.5673076923076925,2227.3145968838962,,,6.672768878718536,2173.4930522018158
3708.0,,,3.0,1252.5164208205224,3.0,1280.915730696083,6.57085020242915,2230.105072529526,,,6.6773455377574376,2174.5940252159317
3709.0,,,3.0,1250.7051007665896,3.0,1279.1123783064236,6.574392712550607,2232.895548175156,,,6.681922196796339,2175.694998230047
3710.0,,,3.0,1248.893780712657,3.0,1277.3090259167639,6.577935222672065,2235.6860238207855,,,6.68649885583524,2176.795971244163
3711.0,,,3.0,1247.0824606587244,3.0,1275.5056735271044,6.581477732793522,2238.4764994664156,,,6.691075514874142,2177.8969442582784
3712.0,,,3.0,1245.2711406047918,3.0,1273.7023211374449,6.58502024291498,2241.266975112045,,,6.695652173913044,2178.9979172723943
3713.0,,,3.0,1243.4598205508591,3.0,1271.8989687477851,6.588562753036437,2244.0574507576753,,,6.700228832951946,2180.09889028651
3714.0,,,3.0,1241.6485004969265,3.0,1270.0956163581257,6.592105263157896,2246.847926403305,,,6.704805491990847,2181.1998633006256
3715.0,,,3.0,1239.8371804429937,3.0,1268.2922639684662,6.595647773279353,2249.6384020489345,,,6.709382151029748,2182.3008363147414
3716.0,,,3.0,1238.025860389061,3.0,1266.4889115788064,6.5991902834008105,2252.4288776945646,,,6.71395881006865,2183.4018093288573
3717.0,,,3.0,1236.2145403351285,3.0,1264.685559189147,6.602732793522268,2255.219353340194,,,6.718535469107552,2184.5027823429728
3718.0,,,3.0,1234.403220281196,3.0,1262.8822067994872,6.606275303643725,2258.0098289858242,,,6.723112128146454,2185.6037553570886
3719.0,,,3.0,1232.5919002272633,3.0,1261.0788544098277,6.609817813765183,2260.800304631454,,,6.727688787185355,2186.7047283712045
3720.0,,,3.0,1230.7805801733307,3.0,1259.275502020168,6.61336032388664,2263.5907802770835,,,6.732265446224257,2187.80570138532
3721.0,,,3.0,1228.9692601193979,3.0,1257.4721496305085,6.616902834008098,2266.3812559227135,,,6.736842105263158,2188.906674399436
3722.0,,,3.0,1227.1579400654653,3.0,1255.668797240849,6.620445344129555,2269.171731568343,,,6.74141876430206,2190.0076474135512
3723.0,,,3.0,1225.3466200115327,3.0,1253.8654448511893,6.623987854251013,2271.962207213973,,,6.745995423340961,2191.108620427667
3724.0,,,3.0,1223.5352999576,3.0,1252.0620924615298,6.62753036437247,2274.752682859603,,,6.750572082379863,2192.209593441783
3725.0,,,3.0,1223.6582861481918,3.0,1250.25874007187,6.631072874493928,2277.543158505233,,,6.755148741418765,2193.3105664558984
3726.0,,,3.0,1223.7812723387835,3.0,1248.4553876822106,6.634615384615385,2280.3336341508625,,,6.759725400457667,2194.4115394700143
3727.0,,,3.0,1223.9042585293753,3.0,1246.652035292551,6.6381578947368425,2283.124109796492,,,6.764302059496568,2195.51251248413
3728.0,,,3.0,1224.027244719967,3.0,1244.8486829028914,6.6417004048583,2285.914585442122,,,6.768878718535469,2196.6134854982456
3729.0,,,3.0,1224.1502309105588,3.0,1243.0453305132319,6.645242914979757,2288.705061087752,,,6.773455377574371,2197.7144585123615
3730.0,,,3.0,1224.2732171011505,3.0,1241.2419781235722,6.648785425101215,2291.495536733382,,,6.778032036613273,2198.8154315264774
3731.0,,,3.0,1224.3962032917423,3.0,1239.4386257339127,6.652327935222672,2294.2860123790115,,,6.782608695652175,2199.916404540593
3732.0,,,3.0,1224.519189482334,3.0,1237.6352733442532,6.65587044534413,2297.0764880246415,,,6.7871853546910765,2201.0173775547087
3733.0,,,3.0,1224.6421756729258,3.0,1235.8319209545934,6.659412955465588,2299.866963670271,,,6.7917620137299775,2202.1183505688246
3734.0,,,3.0,1224.7651618635173,3.0,1234.028568564934,6.6629554655870455,2302.657439315901,,,6.796338672768879,2203.21932358294
3735.0,,,3.0,1224.888148054109,3.0,1232.2252161752742,6.666497975708503,2305.447914961531,,,6.800915331807781,2204.320296597056
3736.0,,,3.0,1225.0111342447008,3.0,1230.4218637856147,6.6700404858299605,2308.2383906071605,,,6.805491990846683,2205.4212696111713
3737.0,,,3.0,1225.1341204352925,3.0,1228.6185113959552,6.673582995951418,2311.0288662527905,,,6.810068649885585,2206.522242625287
3738.0,,,3.0,1225.2571066258843,3.0,1226.8151590062955,6.677125506072875,2313.81934189842,,,6.814645308924486,2207.623215639403
3739.0,,,3.0,1225.380092816476,3.0,1225.011806616636,6.680668016194333,2316.60981754405,,,6.819221967963387,2208.7241886535185
3740.0,,,3.0,1225.5030790070678,3.0,1223.2084542269763,6.68421052631579,2319.40029318968,,,6.823798627002289,2209.8251616676343
3741.0,,,3.0,1225.6260651976595,3.0,1221.4051018373168,6.697855750487331,2317.363252468506,,,6.828375286041191,2210.92613468175
3742.0,,,3.0,1225.7490513882512,3.0,1219.6017494476573,6.71150097465887,2315.326211747332,,,6.832951945080092,2212.0271076958657
3743.0,,,3.0,1225.872037578843,3.0,1217.7983970579976,6.72514619883041,2313.2891710261574,,,6.837528604118994,2213.1280807099815
3744.0,,,3.0,1225.9950237694347,3.0,1215.995044668338,6.73879142300195,2311.2521303049834,,,6.842105263157896,2214.2290537240974
3745.0,,,3.0,1226.1180099600265,3.0,1214.1916922786784,6.75243664717349,2309.2150895838095,,,6.846681922196797,2215.330026738213
3746.0,,,3.0,1226.2409961506182,3.0,1212.3883398890189,6.766081871345031,2307.1780488626355,,,6.851258581235699,2216.4309997523287
3747.0,,,3.0,1226.36398234121,3.0,1210.5849874993592,6.77972709551657,2305.1410081414615,,,6.8558352402746,2217.5319727664446
3748.0,,,3.0,1226.4869685318017,3.0,1208.7816351096997,6.79337231968811,2303.1039674202875,,,6.860411899313502,2218.63294578056
3749.0,,,3.0,1226.6099547223935,3.0,1206.9782827200402,6.80701754385965,2301.066926699113,,,6.864988558352404,2219.733918794676
3750.0,,,3.0,1226.7329409129852,3.0,1205.1749303303804,6.82066276803119,2299.029885977939,,,6.8695652173913055,2220.8348918087913
3751.0,,,3.0,1226.855927103577,3.0,1203.371577940721,6.83430799220273,2296.992845256765,,,6.8741418764302065,2221.935864822907
3752.0,,,3.0,1226.9789132941687,3.0,1201.5682255510615,6.84795321637427,2294.955804535591,,,6.878718535469108,2223.036837837023
3753.0,,,3.0,1227.1018994847602,3.0,1199.7648731614017,6.86159844054581,2292.918763814417,,,6.88329519450801,2224.1378108511385
3754.0,,,3.0,1227.224885675352,3.0,1197.9615207717422,6.87524366471735,2290.8817230932427,,,6.887871853546912,2225.2387838652544
3755.0,,,3.0,1227.3478718659437,3.0,1196.1581683820827,6.88888888888889,2288.8446823720687,,,6.892448512585814,2226.3397568793703
3756.0,,,3.0,1227.4708580565355,3.0,1194.354815992423,6.90253411306043,2286.8076416508948,,,6.897025171624715,2227.4407298934857
3757.0,,,3.0,1227.5938442471272,3.0,1192.5514636027633,6.91617933723197,2284.770600929721,,,6.901601830663616,2228.5417029076016
3758.0,,,3.0,1227.716830437719,3.0,1190.7481112131038,6.92982456140351,2282.733560208547,,,6.906178489702518,2229.6426759217175
3759.0,,,3.0,1227.8398166283107,3.0,1188.9447588234443,6.94346978557505,2280.6965194873724,,,6.91075514874142,2230.743648935833
3760.0,,,3.0,1227.9628028189024,3.0,1187.1414064337846,6.95711500974659,2278.6594787661984,,,6.915331807780321,2231.8446219499488
3761.0,,,3.0,1228.0857890094942,3.0,1185.338054044125,6.97076023391813,2276.6224380450244,,,6.919908466819223,2232.945594964064
3762.0,,,3.0,1228.208775200086,3.0,1183.5347016544656,6.98440545808967,2274.5853973238504,,,6.924485125858125,2234.04656797818
3763.0,,,3.0,1228.3317613906777,3.0,1181.7313492648059,6.99805068226121,2272.5483566026764,,,6.929061784897026,2235.147540992296
3764.0,,,3.0,1228.4547475812694,3.0,1179.9279968751464,7.01169590643275,2270.5113158815025,,,6.933638443935928,2236.2485140064114
3765.0,,,3.0,1228.5777337718612,3.0,1178.124644485487,7.02534113060429,2268.474275160328,,,6.938215102974829,2237.3494870205272
3766.0,,,3.0,1228.700719962453,3.0,1176.3212920958272,7.03898635477583,2266.437234439154,,,6.942791762013731,2238.450460034643
3767.0,,,3.0,1228.8237061530447,3.0,1174.5179397061675,7.05263157894737,2264.40019371798,,,6.947368421052633,2239.5514330487586
3768.0,,,3.0,1228.9466923436364,3.0,1172.714587316508,7.05263157894737,2267.319313705824,,,6.951945080091535,2240.6524060628744
3769.0,,,3.0,1229.0696785342282,3.0,1170.9112349268485,7.05263157894737,2270.2384336936675,,,6.9565217391304355,2241.7533790769903
3770.0,,,3.0,1229.19266472482,3.0,1169.1078825371887,7.05263157894737,2273.157553681511,,,6.961098398169337,2242.8543520911057
3771.0,,,3.0,1229.3156509154114,3.0,1167.3045301475292,7.05263157894737,2276.076673669355,,,6.965675057208239,2243.9553251052216
3772.0,,,3.0,1229.4386371060032,3.0,1165.5011777578698,7.05263157894737,2278.9957936571986,,,6.970251716247141,2245.056298119337
3773.0,,,3.0,1229.561623296595,3.0,1163.69782536821,7.05263157894737,2281.9149136450424,,,6.974828375286043,2246.157271133453
3774.0,,,3.0,1229.6846094871867,3.0,1161.8944729785505,7.05263157894737,2284.834033632886,,,6.979405034324944,2247.258244147569
3775.0,,,3.0,1229.8075956777784,3.0,1160.0911205888908,7.05263157894737,2287.75315362073,,,6.9839816933638454,2248.3592171616842
3776.0,,,3.0,1229.9305818683702,3.0,1158.2877681992313,7.05263157894737,2290.6722736085735,,,6.988558352402747,2249.4601901758
3777.0,,,3.0,1230.053568058962,3.0,1156.4844158095716,7.05263157894737,2293.591393596417,,,6.993135011441649,2250.561163189916
3778.0,,,3.0,1230.1765542495536,3.0,1154.681063419912,7.05263157894737,2296.510513584261,,,6.99771167048055,2251.6621362040314
3779.0,,,3.0,1230.2995404401454,3.0,1152.8777110302526,7.05263157894737,2299.4296335721046,,,7.002288329519452,2252.7631092181473
3780.0,,,3.0,1230.4225266307371,3.0,1151.074358640593,7.05263157894737,2302.3487535599484,,,7.006864988558354,2253.864082232263
3781.0,,,3.0,1230.5455128213289,3.0,1149.2710062509334,7.05263157894737,2305.267873547792,,,7.011441647597255,2254.9650552463786
3782.0,,,3.0,1230.6684990119206,3.0,1147.467653861274,7.05263157894737,2308.186993535636,,,7.016018306636157,2256.0660282604945
3783.0,,,3.0,1230.7914852025124,3.0,1145.6643014716142,7.05263157894737,2311.1061135234795,,,7.020594965675059,2257.16700127461
3784.0,,,3.0,1230.9144713931041,3.0,1143.8609490819547,7.05263157894737,2314.0252335113237,,,7.02517162471396,2258.267974288726
3785.0,,,3.0,1231.0374575836959,3.0,1142.057596692295,7.05263157894737,2316.9443534991674,,,7.029748283752862,2259.3689473028417
3786.0,,,3.0,1231.1604437742876,3.0,1140.2542443026355,7.05263157894737,2319.863473487011,,,7.034324942791764,2260.469920316957
3787.0,,,3.0,1231.2834299648794,3.0,1138.4508919129757,7.05263157894737,2322.782593474855,,,7.038901601830665,2261.570893331073
3788.0,,,3.0,1231.406416155471,3.0,1136.6475395233163,7.05263157894737,2325.7017134626985,,,7.043478260869566,2262.671866345189
3789.0,,,3.0,1231.5294023460629,3.0,1134.8441871336568,7.05263157894737,2328.6208334505422,,,7.048054919908468,2263.7728393593043
3790.0,,,3.0,1231.6523885366544,3.0,1133.040834743997,7.05263157894737,2331.539953438386,,,7.05263157894737,2264.87381237342
3791.0,,,3.0,1231.7753747272461,3.0,1131.2374823543375,7.05263157894737,2334.4590734262297,,,7.05263157894737,2346.11986289363
3792.0,,,3.0,1231.8983609178379,3.0,1129.434129964678,7.05263157894737,2337.3781934140734,,,7.05263157894737,2345.896308781527
3793.0,,,3.0,1232.0213471084296,3.0,1127.6307775750183,7.05263157894737,2340.297313401917,,,7.05263157894737,2345.672754669424
3794.0,,,3.0,1232.1443332990214,3.0,1125.8274251853588,7.05263157894737,2343.216433389761,,,7.05263157894737,2345.449200557321
